id,titre,entreprise,ville,code_postal,contrat,salaire,experience,competences,competences_extraites,description,date_publication,url,source
junior-fullstack-developer-berlin-9369,Junior/Mid-Level Fullstack Developer (M/W/D),dsb Deutsche Sanierungsberatung GmbH,Berlin,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p>Du willst nicht nur Tickets abarbeiten, sondern verstehen, wie ein Produkt wirklich funktioniert, von der Datenbank bis ins UI? Bei uns arbeitest du als Fullstack Developer mit TypeScript entlang des gesamten Stacks mit React, Nest.js und PostgreSQL und siehst direkt, welchen Impact dein Code hat.</p>
<p>Wir bauen keine überengineerten Konstrukte, sondern pragmatische, skalierbare Lösungen und suchen dafür jemanden, der Lust hat mitzudenken, sich weiterzuentwickeln und Schritt für Schritt meh",1777417144,https://www.arbeitnow.com/jobs/companies/dsb-deutsche-sanierungsberatung-gmbh/junior-fullstack-developer-berlin-9369,Arbeitnow
werkstudent-hr-recruiting-in-stuttgart-320344,Werkstudent (M/W/D) Hr Recruiting In Stuttgart,prognum Automotive GmbH,Stuttgart,,CDI,Non précisé,Non précisé,Recruitment and Selection,Recruitment and Selection,"<p>Du brennst für die Mobilität von morgen? Dann bist Du bei uns genau richtig!</p>
<p>Bei PROGNUM sind wir als etablierter Ingenieur- und Beratungsdienstleister darauf spezialisiert, in vielseitigen Automotive-Projekten neue Maßstäbe zu setzen. Wir arbeiten an den wegweisenden Technologien von morgen – sei es im autonomen Fahren, Elektromobilität, Connectivity, Infotainment oder darüber hinaus.</p>
<p>Sichere Dir die Pole-Position und starte mit uns durch!</p>
<h2>Aufgaben</h2>
<p><strong>Das e",1777370453,https://www.arbeitnow.com/jobs/companies/prognum-automotive-gmbh/werkstudent-hr-recruiting-in-stuttgart-320344,Arbeitnow
technical-data-manager-augsburg-42188,Technical Data Manager (M/W/D),BMF Media Information Technology GmbH,Augsburg,,Remote,Non précisé,Non précisé,"Remote, Technical Documentation","Remote, Technical Documentation","<p>BMF Group</p>
<p>Die BMF Group ist ein Full Stack Serviceprovider mit Niederlassungen in Augsburg und Bardowick (bei Lüneburg). Seit über 35 Jahren begleiten wir europaweit Kunden im Mobilitäts‑, Räder‑ und Reifenmarkt: von Werkstätten und Einzelhändlern bis hin zu Herstellern, Industrie und Großhandel. Was uns besonders macht ist unser Team. Bei uns arbeiten KollegInnen am Anfang ihrer Karriere genauso wie erfahrene ExpertInnen mit langjährigem Know‑how - eine frische Mischung aus guten Idee",1777370453,https://www.arbeitnow.com/jobs/companies/bmf-media-information-technology-gmbh/technical-data-manager-augsburg-42188,Arbeitnow
technical-data-manager-augsburg-432744,Technical Data Manager (M/W/D),BMF Media Information Technology GmbH,Augsburg,,CDI,Non précisé,Non précisé,Technical Documentation,Technical Documentation,"<p>BMF Group</p>
<p>Die BMF Group ist ein Full Stack Serviceprovider mit Niederlassungen in Augsburg und Bardowick (bei Lüneburg). Seit über 35 Jahren begleiten wir europaweit Kunden im Mobilitäts‑, Räder‑ und Reifenmarkt: von Werkstätten und Einzelhändlern bis hin zu Herstellern, Industrie und Großhandel. Was uns besonders macht ist unser Team. Bei uns arbeiten KollegInnen am Anfang ihrer Karriere genauso wie erfahrene ExpertInnen mit langjährigem Know‑how - eine frische Mischung aus guten Idee",1777370452,https://www.arbeitnow.com/jobs/companies/bmf-media-information-technology-gmbh/technical-data-manager-augsburg-432744,Arbeitnow
abteilungsleiter-department-manager-dusseldorf-194782,Abteilungsleiter / Department Manager (M/W/D),LPP Deutschland GmbH,Düsseldorf,,CDI,Non précisé,Non précisé,"Management, Team Leader","Management, Team Leader","<p><strong>​​​​​​​Für unseren Store in Düsseldorf suchen wir ab sofort einen Department Manager / Abteilungsleiter (m/w/d) in Vollzeit.</strong></p>
<p>Du bist eine leidenschaftliche Führungskraft, die etwas bewegen möchte. Du betreust ein motiviertes Team und managst die Herausforderungen deiner Abteilung eines großen Fashion-Stores.</p>
<p>Reserved ist eines der am schnellsten wachsenden Fashion-Unternehmen. Wir kombinieren die neuesten Modetrends mit zukunftsweisenden Technologien.</p>
<h2>Au",1777370452,https://www.arbeitnow.com/jobs/companies/lpp-deutschland-gmbh/abteilungsleiter-department-manager-dusseldorf-194782,Arbeitnow
abteilungsleiter-department-manager-oberhausen-43857,Abteilungsleiter / Department Manager (M/W/D),LPP Deutschland GmbH,Oberhausen,,CDI,Non précisé,Non précisé,"Management, Team Leader","Management, Team Leader","<p>​​​​​​​Für unseren Reserved Store in Oberhausen (Westfield Centro) suchen wir ab sofort einen Department Manager / Abteilungsleiter (m/w/d) in Vollzeit.</p>
<p>Du bist eine leidenschaftliche Führungskraft, die etwas bewegen möchte. Du betreust ein motiviertes Team und managst die Herausforderungen deiner Abteilung eines großen Fashion-Stores.</p>
<p>Reserved ist eines der am schnellsten wachsenden Fashion-Unternehmen. Wir kombinieren die neuesten Modetrends mit zukunftsweisenden Technologien.",1777370452,https://www.arbeitnow.com/jobs/companies/lpp-deutschland-gmbh/abteilungsleiter-department-manager-oberhausen-43857,Arbeitnow
senior-it-project-manager-bochum-49071,Senior It-Project Manager (M/W/D),think about IT GmbH,Bochum,,CDI,Non précisé,Non précisé,IT,IT,"<p>Die thinkGROUP ist eine erfolgreiche Systemhausgruppe, die ständig nach Innovation strebt und großen Wert auf die kontinuierliche Optimierung unserer internen Prozesse legt. Die Nutzung modernster Technologien ist kein Selbstzweck, sondern die Ausprägung unseres Innovationsgeistes und gelebter Kundenorientierung. Hervorragender IT-Service bedarf optimaler Systeme. Unser motiviertes Team gibt täglich sein Bestes, um unsere Kunden immer wieder neu zu begeistern.</p>
<p>Wir suchen Dich zum nächs",1777368638,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/senior-it-project-manager-bochum-49071,Arbeitnow
mitarbeiter-auftragsdisposition-steuerung-bochum-139691,Mitarbeiter Auftragsdisposition & - Steuerung (M/W/D),think about IT GmbH,Bochum,,CDI,Non précisé,Non précisé,IT,IT,"<p>Die thinkGROUP ist eine erfolgreiche Systemhausgruppe, die ständig nach Innovation strebt und großen Wert auf die kontinuierliche Optimierung unserer internen Prozesse legt. Die Nutzung modernster Technologien ist kein Selbstzweck, sondern die Ausprägung unseres Innovationsgeistes und gelebter Kundenorientierung. Hervorragender IT-Service bedarf optimaler Systeme. Unser motiviertes Team gibt täglich sein Bestes, um unsere Kunden immer wieder neu zu begeistern.</p>
<p>Wir suchen Dich zum nächs",1777368638,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/mitarbeiter-auftragsdisposition-steuerung-bochum-139691,Arbeitnow
werkstudentin-digital-marketing-performance-advertising-cologne-82530,Werkstudent:In (M/W/D) Digital Marketing & Performance Advertising,luna-park GmbH - Digital Marketing Agentur,Cologne,,CDI,Non précisé,Non précisé,Online Marketing,Online Marketing,"<p>Wir sind lunapark – eine Digital Marketing Agentur mit Fokus auf SEO, SEA, Social Ads, Programmatic, Analytics und datengetriebene Marketingstrategien. Seit über 25 Jahren unterstützen wir Unternehmen dabei, Sichtbarkeit, Leads und Wachstum über starke Online-Kampagnen zu erzielen.</p>
<h2>Aufgaben</h2>
<p>Für unser Ads-Team suchen wir einen <strong><em>Werkstudenten:</em>****in</strong> (m/w/d), der/die Lust hat, tief in die Welt der datengetriebenen Online-Werbung einzutauchen und praktisch",1777368638,https://www.arbeitnow.com/jobs/companies/luna-park-gmbh-digital-marketing-agentur/werkstudentin-digital-marketing-performance-advertising-cologne-82530,Arbeitnow
werkstudent-customer-success-berlin-465248,Werkstudent (M/W/D) Customer Success,BST Media GmbH,Berlin,,CDI,Non précisé,Non précisé,Product Management,Product Management,"<p>Du hast Lust, die Digitalisierung der Bau- und Logistikbranche im DACH-Raum aktiv mitzugestalten? Du bist ein Organisationstalent mit einem Auge für Design? Dann unterstütze uns im Bereich Customer Success, dabei, unsere Kunden glücklich zu machen und unsere Prozesse aufs nächste Level zu heben!</p>
<p>Wir stellen uns eine Welt vor, in der alle gewerblichen Mitarbeitenden nahtlos digital integriert sind – unabhängig von ihren technischen Vorkenntnissen. Daher unterstützen wir Unternehmen in d",1777368638,https://www.arbeitnow.com/jobs/companies/bst-media-gmbh/werkstudent-customer-success-berlin-465248,Arbeitnow
team-lead-finanzbuchhaltung-bochum-492370,Team Lead Finanzbuchhaltung (M/W/D),think about IT GmbH,Bochum,,CDI,Non précisé,Non précisé,Finance,Finance,"<p>Die thinkGROUP ist eine erfolgreiche Systemhausgruppe, die ständig nach Innovation strebt und großen Wert auf die kontinuierliche Optimierung unserer internen Prozesse legt. Die Nutzung modernster Technologien ist kein Selbstzweck, sondern die Ausprägung unseres Innovationsgeistes und gelebter Kundenorientierung. Hervorragender IT-Service bedarf optimaler Systeme. Unser motiviertes Team gibt täglich sein Bestes, um unsere Kunden immer wieder neu zu begeistern.</p>
<p>Wir suchen Dich zum nächs",1777368638,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/team-lead-finanzbuchhaltung-bochum-492370,Arbeitnow
mitarbeiter-technical-services-bochum-433382,Mitarbeiter Technical Services (M/W/D),think about IT GmbH,Bochum,,CDI,Non précisé,Non précisé,IT,IT,"<p>Wir suchen Dich zum nächstmöglichen Zeitpunkt als Teammitglied unseres Fachbereichs Technical Services in <strong>Bochum.</strong> Werde Teil der thinkGROUP und unterstütze uns als <strong>Mitarbeiter Technical Services (m/w/d).</strong></p>
<h2>Aufgaben</h2>
<ul>
<li>Instandsetzung von IT-Komponenten</li>
<li>Umbau und Erweiterung von Arbeitsplatz-Hardware</li>
<li>Installation und Konfiguration von Hardware im Client- und Serverbereich</li>
<li>selbstständige Softwareinstallation</li>
<li>L",1777368637,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/mitarbeiter-technical-services-bochum-433382,Arbeitnow
supportexpertin-finanzbuchhaltungssoftware-frankfurt-am-main-136126,Supportexpert:In Finanzbuchhaltungssoftware,Seiwert GmbH,Frankfurt am Main,,CDI,Non précisé,Non précisé,Helpdesk,Helpdesk,"<p>Für unser wachsendes Team suchen wir einen engagierten Fibu &#x26; ERP Support Specialist (m/w/d), der über fundierte technische Kenntnisse verfügt und unser Unternehmen dabei unterstützt, unseren Kunden einen erstklassigen Support zu bieten. Wir laden auch Quereinsteiger, wie z.B. IT-Manager aus KMU oder der Industrie, ein, sich zu bewerben! Wenn Sie Erfahrung im Umgang mit ERP-Systemen haben oder sich in einem technischen Umfeld gut zurechtfinden, freuen wir uns auf Ihre Bewerbung!</p>
<p>D",1777368637,https://www.arbeitnow.com/jobs/companies/seiwert-gmbh/supportexpertin-finanzbuchhaltungssoftware-frankfurt-am-main-136126,Arbeitnow
marketing-lead-focus-ai-berlin-384060,Marketing Lead - Focus Ai (M/F/D),aleno Deutschland GmbH,Berlin,,CDI,Non précisé,Non précisé,Marketing and Communication,Marketing and Communication,"<p><strong>Rahmenbedingungen</strong></p>
<p><strong>Arbeitsort:</strong> Berlin<br>
<strong>Start:</strong> Ab sofort<br>
<strong>Vollzeit</strong>, flexible Arbeitszeiten**</p>
<p>Das erwartet dich:**</p>
<p>aleno wächst – und das Marketing soll diese Wachstumskurve nicht begleiten, sondern antreiben. Dafür suchen wir jemanden, der es vollständig übernimmt: Verantwortung, Strategie und Umsetzung. Nicht verwalten, sondern gestalten, aufbauen und liefern.<br>
Du entwickelst die Marketingstrategi",1777368637,https://www.arbeitnow.com/jobs/companies/aleno-deutschland-gmbh/marketing-lead-focus-ai-berlin-384060,Arbeitnow
teamleiter-call-center-koln-208323,Teamleiter (M/W/D) Call Center,Avedo - Eine Marke der Ströer X GmbH,Köln,,CDI,Non précisé,Non précisé,"Customer service, call center, high school or equivalent","Customer service, call center, high school or equivalent","<p>Du hast Vorerfahrung in der Branche sowie in der Führung von einem Team? Dann bist du hier genau richtig! Für unseren Standort<strong> Avedo Köln </strong>suchen wir dich als<strong> Teamleiter (m/w/d)</strong> in Vollzeit. </p><p><strong><span style=""color: #ff5a10""><br />Deine Benefits</span></strong></p><ul><li><p>sicherer Arbeitsplatz und Festanstellung in Vollzeit</p></li><li><p>professionelle Einarbeitung und Coachings für deine persönliche Weiterentwicklung</p></li><li><p>bei Avedo has",1777368014,https://www.arbeitnow.com/jobs/companies/avedo-eine-marke-der-stroer-x-gmbh/teamleiter-call-center-koln-208323,Arbeitnow
senior-mechanical-engineer-cryogenics-vacuum-hamburg-85762,Senior Mechanical Engineer – Cryogenics & Vacuum,eleQtron GmbH,Hamburg,,CDI,Non précisé,Non précisé,"Engineering, bachelor's degree","Engineering, bachelor's degree","<p style="";""><strong><span style=""color: #121317"">eleQtron</span></strong><span style=""color: #121317""> develops and operates full-stack quantum computers based on trapped-ion technology. Quantum computing is a new computing paradigm rapidly approaching commercial viability. Our unique approach combines laser-cooled trapped ions with microwave control and tailored magnetic fields. Our next-generation computing machines under development will be able to find solutions to problems that are out of ",1777368014,https://www.arbeitnow.com/jobs/companies/eleqtron-gmbh/senior-mechanical-engineer-cryogenics-vacuum-hamburg-85762,Arbeitnow
werkstudent-retail-media-onsite-campaign-management-berlin-470949,Werkstudent (M/W/D) Retail Media Onsite – Campaign Management,idealo internet GmbH,Berlin,,CDI,Non précisé,Non précisé,"Advertising, college coursework completed","Advertising, college coursework completed","<p><span style=""color: #000000"">Als Werkstudent:in unterstützt du unser Retail Media Onsite Team bei der Umsetzung von Werbekampagnen auf idealo. Du bekommst einen praxisnahen Einstieg in die Welt von Ad Tech, Kampagnensteuerung und datengetriebenem Marketing – und übernimmst dabei Schritt für Schritt eigene Verantwortung. </span></p><p style="";""></p><h3>Deine Aufgaben </h3><p style="";""></p><ul><li><p>Unterstützung bei der Umsetzung von Onsite-Werbekampagnen über unseren Ad Server (manuell und a",1777368014,https://www.arbeitnow.com/jobs/companies/idealo-internet-gmbh/werkstudent-retail-media-onsite-campaign-management-berlin-470949,Arbeitnow
microsoft-azure-intune-specialist-bochum-126653,Microsoft Azure / Intune Specialist (M/W/D),think about IT GmbH,Bochum,,CDI,Non précisé,Non précisé,IT,IT,"<p>Wir suchen Dich zum nächstmöglichen Zeitpunkt als Teammitglied für unseren Standort <strong>Bochum.</strong> Werde Teil der thinkGROUP und unterstütze uns als <strong>Microsoft Azure / Intune Specialist (m/w/d).</strong></p>
<h2>Aufgaben</h2>
<ul>
<li>Planung, Umsetzung und Betrieb von Microsoft Azure- und Microsoft Intune-Lösungen für unsere Kunden</li>
<li>Beratung zu und Implementierung von M365-Services, Azure AD, Conditional Access, Autopilot, Endpoint Manager, u.v.m.</li>
<li>Administra",1777366847,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/microsoft-azure-intune-specialist-bochum-126653,Arbeitnow
security-engineer-bochum-235482,Security Engineer (M/W/D),think about IT GmbH,Bochum,,CDI,Non précisé,Non précisé,IT,IT,"<p>Wir suchen Dich zum nächstmöglichen Zeitpunkt als Teammitglied für unseren Standort <strong>Bochum.</strong> Werde Teil der thinkGROUP und unterstütze uns als <strong>Security Engineer (m/w/d).</strong></p>
<h2>Aufgaben</h2>
<ul>
<li>Planung, Umsetzung und Weiterentwicklung von Sicherheitskonzepten für unsere Kundeninfrastruktur</li>
<li>Durchführung von Risikoanalysen, Schwachstellen-Scans und Penetrationstest</li>
<li>Aufbau, Konfiguration und Betrieb von Sicherheitslösungen</li>
<li>Incide",1777366847,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/security-engineer-bochum-235482,Arbeitnow
it-system-engineer-bochum-117953,It-System Engineer (M/W/D),think about IT GmbH,Bochum,,CDI,Non précisé,Non précisé,IT,IT,"<p>Die thinkGROUP ist eine erfolgreiche Systemhausgruppe, die ständig nach Innovation strebt und großen Wert auf die kontinuierliche Optimierung unserer internen Prozesse legt. Die Nutzung modernster Technologien ist kein Selbstzweck, sondern die Ausprägung unseres Innovationsgeistes und gelebter Kundenorientierung. Hervorragender IT-Service bedarf optimaler Systeme. Unser motiviertes Team gibt täglich sein Bestes, um unsere Kunden immer wieder neu zu begeistern.</p>
<p>Wir suchen Dich zum nächs",1777366846,https://www.arbeitnow.com/jobs/companies/think-about-it-gmbh/it-system-engineer-bochum-117953,Arbeitnow
full-stack-java-kotlin-entwicklerin-im-kolner-startup-cologne-274509,Full Stack Java/Kotlin-Entwickler:In (M/W/D) - Im Kölner Startup,GreenPocket GmbH,Cologne,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p>Du willst mehr sein als ein Byte im Datenmeer? Du möchtest gerne mit Leidenschaft Verantwortung in agilen Teams übernehmen und aktiv mit uns dazu beitragen, die Klimawende voranzutreiben? Dann sollten wir uns unbedingt kennenlernen!</p>
<p><strong>Das sind wir</strong></p>
<p>Als agiles, grünes Startup und Spezialist für Energiemanagement- und Visualisierungssoftware beteiligen wir uns aktiv an der Gestaltung einer nachhaltigen, klimaneutralen Zukunft. So ist es unsere Mission, mit intuitiver",1777366846,https://www.arbeitnow.com/jobs/companies/greenpocket-gmbh/full-stack-java-kotlin-entwicklerin-im-kolner-startup-cologne-274509,Arbeitnow
praktikantin-finance-controlling-im-kolner-startup-cologne-334090,Praktikant:In (M/W/D) Finance & Controlling Im Kölner Startup,GreenPocket GmbH,Cologne,,CDI,Non précisé,Non précisé,Controlling,Controlling,"<p>Du brennst für Zahlen? Controlling und Finanzen sind für Dich mehr als bloße Begriffe – sie sind Deine Leidenschaft? Du suchst eine herausfordernde Position, bei der Du Dein finanztechnisches Geschick unter Beweis stellen und kontinuierlich weiterentwickeln kannst? Dann bist Du bei uns genau richtig!</p>
<p><strong>Das sind wir</strong></p>
<p>Als agiles, grünes Startup und Spezialist für Energiemanagement- und Visualisierungssoftware beteiligen wir uns aktiv an der Gestaltung einer nachhalti",1777366846,https://www.arbeitnow.com/jobs/companies/greenpocket-gmbh/praktikantin-finance-controlling-im-kolner-startup-cologne-334090,Arbeitnow
api-und-schnittstellenentwicklerin-im-kolner-startup-cologne-358908,Api- Und Schnittstellenentwickler:In (M/W/D) Im Kölner Startup,GreenPocket GmbH,Cologne,,CDI,Non précisé,Non précisé,IT,IT,"<p>Als agiles, grünes Startup und Spezialist für Energiemanagement- und Visualisierungssoftware beteiligen wir uns aktiv an der Gestaltung einer nachhaltigen, klimaneutralen Zukunft. So ist es unsere Mission, mit intuitiver, KI-getriebener Software das Management des Energieverbrauchs so einfach zu machen, dass es für wirklich jeden – egal ob Unternehmen oder Privathaushalt – zu einer Selbstverständlichkeit wird und Energieversorger und Unternehmenskunden wirksam sowohl Energieverbrauch als auch",1777366846,https://www.arbeitnow.com/jobs/companies/greenpocket-gmbh/api-und-schnittstellenentwicklerin-im-kolner-startup-cologne-358908,Arbeitnow
praktikantin-produktmanagement-im-kolner-startup-cologne-47243,Praktikant:In (M/W/D) Produktmanagement Im Kölner Startup,GreenPocket GmbH,Cologne,,CDI,Non précisé,Non précisé,Product Management,Product Management,"<p>Bist Du ein Techi mit einer Vorliebe für die Energiewirtschaft? Reizt es Dich, den Markt und die Konkurrenz zu analysieren und zu verstehen? Sei Teil unseres Teams und bringe Schwung in die Optimierung und Weiterentwicklung unserer Produkte!</p>
<p><strong>Das sind wir</strong></p>
<p>Als agiles, grünes Startup und Spezialist für Energiemanagement- und Visualisierungssoftware beteiligen wir uns aktiv an der Gestaltung einer nachhaltigen, klimaneutralen Zukunft. So ist es unsere Mission, mit i",1777366846,https://www.arbeitnow.com/jobs/companies/greenpocket-gmbh/praktikantin-produktmanagement-im-kolner-startup-cologne-47243,Arbeitnow
praktikantin-projektmanagement-im-smart-energy-startup-cologne-166859,Praktikant:In (M/W/D) Projektmanagement Im Smart Energy Startup,GreenPocket GmbH,Cologne,,CDI,Non précisé,Non précisé,Project Management,Project Management,"<p>Du möchtest ins Projektmanagement eintauchen und dabei selbstständig und eigenverantwortlich Themen bearbeiten? Du hast Lust, Dich mit Projektcontrolling, Analysen und Ressourcenplanung zu beschäftigen? Dann starte jetzt bei GreenPocket durch!</p>
<p><strong>Das sind wir</strong></p>
<p>Als agiles, grünes Startup und Spezialist für Energiemanagement- und Visualisierungssoftware beteiligen wir uns aktiv an der Gestaltung einer nachhaltigen, klimaneutralen Zukunft. So ist es unsere Mission, mit",1777366845,https://www.arbeitnow.com/jobs/companies/greenpocket-gmbh/praktikantin-projektmanagement-im-smart-energy-startup-cologne-166859,Arbeitnow
praktikantin-marketing-eventmanagement-im-smart-energy-startup-cologne-170225,Praktikant:In (M/W/D) Marketing & Eventmanagement Im Smart Energy Startup,GreenPocket GmbH,Cologne,,CDI,Non précisé,Non précisé,Marketing and Communication,Marketing and Communication,"<p>Marketingkampagnen planen, Social Media koordinieren und Events vorbereiten – das klingt wie Musik in Deinen Ohren? SEO, SEA und Content Creation sind für Dich keine Fremdwörter? Dann starte jetzt bei GreenPocket durch!</p>
<p><strong>Das sind wir</strong></p>
<p>Als agiles, grünes Startup und Spezialist für Energiemanagement- und Visualisierungssoftware beteiligen wir uns aktiv an der Gestaltung einer nachhaltigen, klimaneutralen Zukunft. So ist es unsere Mission, mit intuitiver, KI-getriebe",1777366845,https://www.arbeitnow.com/jobs/companies/greenpocket-gmbh/praktikantin-marketing-eventmanagement-im-smart-energy-startup-cologne-170225,Arbeitnow
praktikantin-inhouse-consulting-business-development-im-smart-energy-startup-cologne-337201,Praktikant:In (M/W/D) - Inhouse Consulting & Business Development Im Smart Energy Startup,GreenPocket GmbH,Cologne,,CDI,Non précisé,Non précisé,Business Development,Business Development,"<p>Du hast ein Gespür für aktuelle Trends und interessierst Dich für Energiemanagement? Du setzt Dich gerne mit strategisch wichtigen Themen im Bereich KI-Einsatz im Energiemanagement oder IoT auseinander? Dann bewirb Dich bei uns und unterstütze uns bei der strategischen Weiterentwicklung unseres Unternehmens!</p>
<p><strong>Das sind wir</strong></p>
<p>Als agiles, grünes Startup und Spezialist für Energiemanagement- und Visualisierungssoftware beteiligen wir uns aktiv an der Gestaltung einer n",1777366845,https://www.arbeitnow.com/jobs/companies/greenpocket-gmbh/praktikantin-inhouse-consulting-business-development-im-smart-energy-startup-cologne-337201,Arbeitnow
praktikant-prozessoptimierung-ki-automatisierung-essen-363234,Praktikant (M/W/D) Prozessoptimierung & Ki-Automatisierung,evolve+adapt GmbH,Essen,,CDI,Non précisé,Non précisé,IT,IT,"<p><strong>Schwerpunkt: Smart Workflows &#x26; Data Reporting</strong></p>
<p>📍 <strong>Essen (Rüttenscheid) | ⏰ Vollzeit oder Teilzeit | 🚀 E-Commerce Agentur</strong></p>
<p>Wir skalieren Marken auf Amazon. Das bedeutet: Viele Daten, viele Berichte, viele Prozesse. Wir wollen nicht ""härter"" arbeiten, sondern smarter. Deshalb suchen wir dich: Einen Kopf, der Spaß daran hat, interne Abläufe zu durchleuchten, KI-Tools sinnvoll einzubinden und Datenströme (z. B. zwischen Schnittstellen) zu automati",1777366845,https://www.arbeitnow.com/jobs/companies/evolveadapt-gmbh/praktikant-prozessoptimierung-ki-automatisierung-essen-363234,Arbeitnow
react-developerin-im-kolner-startup-cologne-82706,React Developer:In (M/W/D) Im Kölner Startup,GreenPocket GmbH,Cologne,,CDI,Non précisé,Non précisé,Software Development,Software Development,"<p>Du willst mehr sein als ein Byte im Datenmeer? Du möchtest gerne mit Leidenschaft Verantwortung in agilen Teams übernehmen und aktiv mit uns dazu beitragen, die Klimawende voranzutreiben? Dann sollten wir uns unbedingt kennenlernen!</p>
<p><strong>Über uns</strong></p>
<p>Als agiles, grünes Startup und Spezialist für Energiemanagement- und Visualisierungssoftware beteiligen wir uns aktiv an der Gestaltung einer nachhaltigen, klimaneutralen Zukunft. So ist es unsere Mission, mit intuitiver, KI",1777382944,https://www.arbeitnow.com/jobs/companies/greenpocket-gmbh/react-developerin-im-kolner-startup-cologne-82706,Arbeitnow
praktikant-intern-fur-ki-automatisierung-munich-331159,Praktikant / Intern (M/W/D) Für Ki & Automatisierung,feld.energy GmbH,Munich,,CDI,Non précisé,Non précisé,Project Management,Project Management,"<h2>Deine Mission</h2>
<p>Als Praktikant (m/w/d) für KI &#x26; Automatisierung arbeitest du eng mit unserem Verantwortlichen für unsere Tool- und Systemlandschaft zusammen und unterstützt Teams dabei, operative Herausforderungen mit KI, Automatisierung und Software zu lösen.<br>
Du baust nicht nur Konzepte – du setzt sie um. Schnell, pragmatisch und mit echtem Impact.<br>
Perfekt für ambitionierte Persönlichkeiten, die nicht nur über KI sprechen, sondern mit ihr bauen wollen.</p>
<h2>Über uns</h",1777366844,https://www.arbeitnow.com/jobs/companies/feldenergy-gmbh/praktikant-intern-fur-ki-automatisierung-munich-331159,Arbeitnow
hr-payroll-specialist-mitarbeiter-entgeltabrechnung-straubing-99900,Hr Payroll Specialist / Mitarbeiter Entgeltabrechnung. (M/W/D),ODAV AG,Straubing,,CDI,Non précisé,Non précisé,HR,HR,"<p>Wir suchen zum nächstmöglichen Zeitpunkt einen HR Payroll Specialist / Mitarbeiter Entgeltabrechnung. (m/w/d)</p>
<p>Als innovativer Technologiepartner des Handwerks unterstützt die ODAV AG seit über 50 Jahren Handwerksbetriebe und deren Organisationen mit hochwertigen Software-Lösungen und IT-Dienstleistungen.</p>
<h2>Aufgaben</h2>
<ul>
<li>Eigenverantwortliche Abwicklung von monatlichen Entgeltabrechnungen, Melde-Bescheinigungswesen, Pflege von Personalstammdaten, etc.</li>
<li>Persönliche ",1777487344,https://www.arbeitnow.com/jobs/companies/odav-ag/hr-payroll-specialist-mitarbeiter-entgeltabrechnung-straubing-99900,Arbeitnow
data-integration-api-engineer-bi-data-automation-hamburg-66228,Data Integration & Api Engineer M/W/D - Bi & Data Automation,loyos bi GmbH,Hamburg,,Remote,Non précisé,Non précisé,"Remote, Software Development","Remote, Software Development","<p>loyos bi ist ein wachsendes SaaS-Unternehmen aus Hamburg. Unsere Financial Management Suite und HR Reporting Suite auf Basis von Microsoft Power BI ermöglichen es Unternehmen, Finanz- und HR-Daten klar, verständlich und visuell modern auszuwerten. Mit viel Gestaltungsfreiheit, wenig Hierarchien und echter Begeisterung für Technologie bauen wir ein Unternehmen, das datengetriebene Entscheidungen ermöglicht – pragmatisch, effizient und zukunftsgerichtet.</p>
<p>Wir arbeiten remote-first und bie",1777487344,https://www.arbeitnow.com/jobs/companies/loyos-bi-gmbh/data-integration-api-engineer-bi-data-automation-hamburg-66228,Arbeitnow
technischer-produktdesignerin-wedel-11870,Technische*R Produktdesigner*In,TWK,Wedel,,CDI,Non précisé,Non précisé,Engineering,Engineering,"<p>Du weißt, was es bedeutet, wenn aus einem leeren Bildschirm ein reales Produkt wird – ein Bauteil, das sitzt, eine Baugruppe, die funktioniert, eine Zeichnung, die in der Fertigung nicht nachgefragt werden muss. Genau das ist dein Ding. Du denkst in 3D, bevor der erste Fräser anläuft, und du verstehst, dass gute Konstruktion weit mehr ist als schöne Modelle – sie ist die Grundlage für alles, was danach kommt. In Wedel bei Hamburg suchen wir jemanden, der diesen Anspruch lebt und unsere Produk",1777487344,https://www.arbeitnow.com/jobs/companies/twk/technischer-produktdesignerin-wedel-11870,Arbeitnow
